lat,lon,name,admin1,admin2,cc,coord_tuple
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.600214', '46.7342')"
14.21167,121.16528,Calamba,Calabarzon,Province of Laguna,PH,"('14.2033017', '121.1557385')"
41.69993,2.84565,Lloret de Mar,Catalonia,Provincia de Girona,ES,"('41.6982193', '2.8468364')"
31.56044,-91.40317,Natchez,Mississippi,Adams County,US,"('31.5624707', '-91.4055664')"
52.5,-1.91667,Hockley,England,City and Borough of Birmingham,GB,"('52.5451579', '-1.9331983')"
52.24424,21.08545,Praga Poludnie,Masovian Voivodeship,Warszawa,PL,"('52.2374006', '21.1139164')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2515357', '55.3485703')"
39.36055,-9.1567,Obidos,Leiria,Obidos,PT,"('39.3645671', '-9.1499024')"
26.32599,43.97497,Buraydah,Al-Qassim,,SA,"('26.3245853', '43.9718348')"
22.25515,113.86309,Tai O,,,HK,"('22.3140878', '113.9251666')"
6.32649,99.8432,Kuah,Kedah,Langkawi,MY,"('6.3669674', '99.6810001')"
25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,"('25.1255291', '56.3149519')"
19.1164,72.90471,Powai,Maharashtra,Mumbai Suburban,IN,"('19.1087105', '72.8815474')"
38.176,20.58392,Valsamata,Ionian Islands,Nomos Kefallinias,GR,"('38.1050646', '20.5586017')"
41.90236,12.45332,Vatican City,,,VA,"('41.8997461', '12.478584')"
21.19594,72.83023,Surat,Gujarat,Surat,IN,"('21.1424473', '72.8070496')"
11.04019,76.08237,Malappuram,Kerala,Malappuram,IN,"('10.9994303', '76.0082082')"
54.35766,19.68029,Frombork,Warmian-Masurian Voivodeship,Powiat braniewski,PL,"('54.4393061', '19.6016302')"
35.23417,128.88111,Kimhae,Gyeongsangnam-do,,KR,"('35.2006603', '128.8193114')"
45.12833,42.02556,Mikhaylovsk,Stavropol'skiy,,RU,"('45.0507103', '42.1195304')"
43.17363,2.38462,Palaja,Languedoc-Roussillon,Departement de l'Aude,FR,"('43.2072786', '2.3846265')"
19.1164,72.90471,Powai,Maharashtra,Mumbai Suburban,IN,"('19.1197761', '72.8701264')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1435423', '55.2321892')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2004187', '55.2719858')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0694986', '55.1439251')"
40.71427,-74.00597,New York City,New York,,US,"('40.7229186', '-73.9830399')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3083334', '55.4599737')"
51.51116,-0.18426,Bayswater,England,Greater London,GB,"('51.5049537', '-0.1717011')"
33.78942,-7.15968,Bouznika,Chaouia-Ouardigha,Benslimane,MA,"('33.6113959', '-7.1374283')"
36.09719,-115.14666,Paradise,Nevada,Clark County,US,"('36.1042089', '-115.1723159')"
25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,"('25.1210988', '56.3308083')"
8.4855,76.94924,Thiruvananthapuram,Kerala,Thiruvananthapuram,IN,"('8.5018239', '76.9550869')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2257761', '55.2840368')"
25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,"('24.8585787', '55.9989238')"
26.27944,50.20833,Khobar,Eastern Province,,SA,"('26.2845031', '50.1940957')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.038236', '55.185739')"
48.20849,16.37208,Vienna,Vienna,Wien Stadt,AT,"('48.2107348', '16.3736217')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1469918', '55.1936582')"
44.42802,26.09665,Bucuresti,Bucuresti,Municipiul Bucuresti,RO,"('44.4202977', '26.0656019')"
53.46057,9.98388,Harburg,Hamburg,,DE,"('53.4663592', '9.9869028')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.246907', '55.303424')"
25.27932,51.52245,Doha,Baladiyat ad Dawhah,,QA,"('25.2155602', '51.5260462')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0457433', '55.1313629')"
37.6221,14.4181,Assoro,Sicily,Enna,IT,"('37.572235', '14.479264')"
25.67927,-80.31727,Kendall,Florida,Miami-Dade County,US,"('25.6893861', '-80.3059538')"
28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6599693', '77.3171465')"
48.85341,2.3488,Paris,Ile-de-France,Paris,FR,"('48.8490439', '2.3285172')"
11.00555,76.96612,Coimbatore,Tamil Nadu,Coimbatore,IN,"('11.014906', '76.96402')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5930759', '39.2297158')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9241032', '77.5674938')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2619518', '55.3279149')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2111601', '55.3333722')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.147052', '55.210397')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0802998', '55.1454398')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.3877229', '55.4119491')"
52.37403,4.88969,Amsterdam,North Holland,Gemeente Amsterdam,NL,"('52.3861456', '4.8724885')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.926357', '77.6097493')"
52.37403,4.88969,Amsterdam,North Holland,Gemeente Amsterdam,NL,"('52.3577989', '4.9133698')"
24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.8006156', '67.0748497')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('21.6917297', '39.1101506')"
51.39822,-0.19837,Morden,England,Greater London,GB,"('51.4251978', '-0.2185644')"
9.2885,79.31271,Rameswaram,Tamil Nadu,Virudhunagar,IN,"('9.150345', '79.449156')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.099821', '55.1787315')"
25.56473,55.55517,Umm al Qaywayn,Umm al Qaywayn,,AE,"('25.4938248', '55.5473902')"
25.29194,51.42444,Ar Rayyan,Baladiyat ar Rayyan,,QA,"('25.3524339', '51.4392845')"
44.42802,26.09665,Bucuresti,Bucuresti,Municipiul Bucuresti,RO,"('44.4168736', '26.0688905')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2427868', '55.3587485')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1128358', '55.1940572')"
33.98029,-118.45174,Marina del Rey,California,Los Angeles County,US,"('33.980793', '-118.437849')"
38.71667,-9.13333,Lisbon,Lisbon,Lisbon,PT,"('38.7122459', '-9.1411667')"
25.39242,68.37366,Hyderabad,Sindh,,PK,"('25.4117134', '68.338429')"
41.37263,2.1546,Sants-Montjuic,Catalonia,Provincia de Barcelona,ES,"('41.3763184', '2.1493331')"
37.566,126.9784,Seoul,Seoul,,KR,"('37.4988212', '126.9961641')"
43.60426,1.44367,Toulouse,Midi-Pyrenees,Departement de la Haute-Garonne,FR,"('43.6052459', '1.4470952')"
48.88333,2.76667,Chessy,Ile-de-France,Departement de Seine-et-Marne,FR,"('48.8747035', '2.7793573')"
51.9,-2.08333,Cheltenham,England,Gloucestershire,GB,"('51.9060086', '-2.0703444')"
13.759,100.53358,Ratchathewi,Bangkok,,TH,"('13.7527023', '100.5472788')"
43.50891,16.43915,Split,Splitsko-Dalmatinska,Grad Split,HR,"('43.5102952', '16.4370838')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2655628', '55.3305584')"
43.3601,-80.31269,Cambridge,Ontario,,CA,"('43.4008014', '-80.3658531')"
49.4,4.7,Vouziers,Champagne-Ardenne,Departement des Ardennes,FR,"('49.3907383', '4.6872639')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0692507', '55.2415274')"
12.42602,75.7382,Madikeri,Karnataka,Kodagu,IN,"('12.4580576', '75.7166395')"
31.8025,74.26167,Muridke,Punjab,,PK,"('31.8235772', '74.2695117')"
49.77971,18.83117,Gorki Wielkie,Silesian Voivodeship,Powiat cieszynski,PL,"('49.7666237', '18.8099403')"
10.10764,76.35158,Aluva,Kerala,Ernakulam,IN,"('10.1126105', '76.3521963')"
41.40237,2.15641,Gracia,Catalonia,Provincia de Barcelona,ES,"('41.4053128', '2.1573027')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9393221', '77.6893723')"
33.89056,35.56639,Jdaidet el Matn,Mont-Liban,,LB,"('33.9185091', '35.6149862')"
25.41694,51.40389,Umm Salal Muhammad,Baladiyat Umm Salal,,QA,"('25.385032', '51.4421554')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4928603', '54.3670182')"
41.38712,2.13007,les Corts,Catalonia,Provincia de Barcelona,ES,"('41.3869418', '2.1296605')"
11.59641,75.58622,Badagara,Kerala,Kozhikode,IN,"('11.6144802', '75.5782782')"
29.61031,52.53113,Shiraz,Fars,,IR,"('29.6317313', '52.4947625')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2661589', '55.3256266')"
52.40692,16.92993,Poznan,Greater Poland Voivodeship,Poznan,PL,"('52.3955992', '16.955361')"
51.40029,4.76034,Hoogstraten,Flanders,Provincie Antwerpen,BE,"('51.4025189', '4.7614533')"
40.6501,-73.94958,Brooklyn,New York,Kings County,US,"('40.6620256', '-73.9924264')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0484579', '55.1324871')"
47.49801,19.03991,Budapest,Budapest,,HU,"('47.5001349', '19.034184')"
40.4165,-3.70256,Madrid,Madrid,Provincia de Madrid,ES,"('40.4158822', '-3.6957822')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2742658', '55.3130281')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2438365', '55.3068565')"
35.6895,139.69171,Tokyo,Tokyo,,JP,"('35.6954153', '139.7020545')"
19.1164,72.90471,Powai,Maharashtra,Mumbai Suburban,IN,"('19.1495881', '72.8467645')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1890737', '55.2628498')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.22332', '55.3497672')"
30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0966964', '31.3206546')"
24.19167,55.76056,Al Ain,Abu Dhabi,,AE,"('23.6330908', '55.5670781')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1945554', '55.2458973')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.29748', '55.37876')"
60.16952,24.93545,Helsinki,Uusimaa,Helsinki,FI,"('60.1785706', '24.9303632')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1065697', '55.198852')"
38.67459,-9.16981,Pragal,Setubal,Almada,PT,"('38.6643909', '-9.1656614')"
44.39603,7.81764,Mondovi,Piedmont,Provincia di Cuneo,IT,"('44.3873576', '7.8194938')"
26.28864,50.11396,Dhahran,Eastern Province,,SA,"('26.3232619', '50.1617909')"
36.10803,-115.245,Spring Valley,Nevada,Clark County,US,"('36.1425437', '-115.2424223')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.272481', '55.382185')"
54.69606,18.67873,Jastarnia,Pomeranian Voivodeship,Powiat pucki,PL,"('54.6796266', '18.7195675')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1394373', '55.2198791')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.378244', '55.463539')"
60.16952,24.93545,Helsinki,Uusimaa,Helsinki,FI,"('60.1662697', '24.9346329')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0658522', '55.1922553')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.4031375', '55.4395926')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0562997', '55.2206621')"
25.39242,68.37366,Hyderabad,Sindh,,PK,"('25.3751596', '68.3494972')"
27.67658,85.31417,Patan,Central Region,Bagmati Zone,NP,"('27.680361', '85.3099091')"
22.63333,88.4,Garui,West Bengal,North 24 Parganas,IN,"('22.6117664', '88.4008616')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0385163', '55.1857052')"
31.54972,74.34361,Lahore,Punjab,,PK,"('31.510303', '74.3508728')"
56.79086,60.77889,Istok,Sverdlovsk,,RU,"('56.8242202', '60.7047007')"
18.87813,72.93924,Uran,Maharashtra,Raigarh,IN,"('18.9217494', '72.8322835')"
21.42664,39.82563,Mecca,Makkah,,SA,"('21.3999735', '39.8793197')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1911134', '55.2776665')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.119249', '55.211754')"
28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6608404', '77.314821')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.187207', '55.2612937')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9274949', '77.6809662')"
32.22006,76.32013,Dharmsala,Himachal Pradesh,Kangra,IN,"('32.236739', '76.3255218')"
23.67027,58.18911,As Sib al Jadidah,Muhafazat Masqat,,OM,"('23.6380519', '58.1441123')"
24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.8144339', '67.0722905')"
19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.104589', '72.830291')"
50.96667,7.86667,Wenden,North Rhine-Westphalia,Regierungsbezirk Arnsberg,DE,"('50.9669001', '7.8683504')"
24.46861,39.61417,Medina,Al Madinah al Munawwarah,,SA,"('24.4711064', '39.6070537')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.126403', '55.208559')"
12.72031,77.28176,Ramanagaram,Karnataka,Ramanagara,IN,"('12.8345559', '77.4009719')"
10.10468,76.3565,Aluva,Kerala,Ernakulam,IN,"('10.0693628', '76.379115')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0803485', '55.1507581')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.5334754', '54.6784101')"
11.24802,75.7804,Kozhikode,Kerala,Kozhikode,IN,"('11.3607325', '75.7570458')"
25.7076,-80.29338,South Miami,Florida,Miami-Dade County,US,"('25.704232', '-80.287271')"
33.89056,35.56639,Jdaidet el Matn,Mont-Liban,,LB,"('33.9125268', '35.5820438')"
52.41426,-1.78094,Solihull,England,Solihull,GB,"('52.4128827', '-1.7790426')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.5581701', '54.4499803')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.350394', '55.395115')"
8.17731,77.43437,Nagercoil,Tamil Nadu,Kanniyakumari,IN,"('8.174171', '77.426196')"
51.55765,0.07278,Ilford,England,Greater London,GB,"('51.5650789', '0.1015565')"
51.40029,4.76034,Hoogstraten,Flanders,Provincie Antwerpen,BE,"('51.4253587', '4.7599003')"
26.25722,50.61194,Al Muharraq,Muharraq,,BH,"('26.2697909', '50.6260439')"
34.88902,35.88659,Tartouss,Tartus,,SY,"('34.8909567', '35.8902206')"
-29.53897,31.21439,Ballitoville,KwaZulu-Natal,iLembe District Municipality,ZA,"('-29.4972481', '31.2149709')"
6.45254,3.43584,Ikoyi,Lagos,,NG,"('6.4355299', '3.4360665')"
52.37403,4.88969,Amsterdam,North Holland,Gemeente Amsterdam,NL,"('52.3763482', '4.9020846')"
-25.93312,28.01213,Diepsloot,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.04394', '28.01509')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.260525', '55.324769')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.157861', '55.2508522')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3653892', '55.3917934')"
17.48486,78.41376,Kukatpalli,Telangana,Rangareddi,IN,"('17.4401303', '78.3985314')"
26.27944,50.20833,Khobar,Eastern Province,,SA,"('26.2145221', '50.1805881')"
28.55221,70.46837,Kot Samaba,Punjab,,PK,"('28.4234771', '70.315023')"
-36.86667,174.76667,Auckland,Auckland,Auckland,NZ,"('-36.848432', '174.765967')"
32.02581,35.86458,Al Jubayhah,Amman,,JO,"('31.9833056', '35.8956667')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2336639', '55.2801713')"
32.85,-17.16667,Porto Moniz,Madeira,Porto Moniz,PT,"('32.8539401', '-17.1552503')"
18.62292,73.80696,Pimpri,Maharashtra,Pune Division,IN,"('18.5920397', '73.7574635')"
6.45254,3.43584,Ikoyi,Lagos,,NG,"('6.439005', '3.437815')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.4059927', '55.5123308')"
7.15571,3.34509,Abeokuta,Ogun,,NG,"('7.1719133', '3.3924803')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1874618', '55.3843865')"
10.08873,77.06269,Munnar,Kerala,Idukki,IN,"('10.0139604', '76.9438526')"
52.5,-1.91667,Hockley,England,City and Borough of Birmingham,GB,"('52.509365', '-1.9276285')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.5174823', '54.3967543')"
10.10764,76.35158,Aluva,Kerala,Ernakulam,IN,"('10.1472013', '76.3583855')"
23.07041,72.65702,Naroda,Gujarat,Ahmadabad,IN,"('23.0342016', '72.6731078')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7163491', '46.7393683')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.91831', '77.502734')"
29.295,47.93306,Ar Rabiyah,Al Asimah,,KW,"('29.3045205', '47.9383412')"
43.77649,7.50435,Menton,Provence-Alpes-Cote d'Azur,Departement des Alpes-Maritimes,FR,"('43.775163', '7.5054881')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2433348', '55.2911969')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.724261', '46.7747771')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.080839', '55.1456464')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2662269', '55.3246275')"
11.24802,75.7804,Kozhikode,Kerala,Kozhikode,IN,"('11.248796', '75.8330634')"
24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.8695219', '66.9879764')"
56.8519,60.6122,Yekaterinburg,Sverdlovsk,,RU,"('56.8256643', '60.5651102')"
11.24802,75.7804,Kozhikode,Kerala,Kozhikode,IN,"('11.2730535', '75.7770637')"
14.6,121.0333,San Juan,Metro Manila,San Juan,PH,"('14.606352', '121.037075')"
19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.100544', '72.8458245')"
9.53567,99.93567,Ko Samui,Surat Thani,,TH,"('9.5212069', '99.9667933')"
39.53491,-119.75269,Sparks,Nevada,Washoe County,US,"('39.4723116', '-119.7669989')"
55.08652,-1.58598,Cramlington,England,Northumberland,GB,"('55.0856124', '-1.6281387')"
34.66167,133.935,Okayama-shi,Okayama,,JP,"('34.6266778', '133.9199421')"
31.54972,74.34361,Lahore,Punjab,,PK,"('31.5631704', '74.345913')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3015286', '55.3750199')"
44.79256,20.47491,Vracar,Central Serbia,Belgrade,RS,"('44.7990694', '20.484393')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2350155', '55.4746753')"
41.37263,2.1546,Sants-Montjuic,Catalonia,Provincia de Barcelona,ES,"('41.3747835', '2.1639012')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3016725', '55.3822969')"
25.77427,-80.19366,Miami,Florida,Miami-Dade County,US,"('25.7453327', '-80.1737256')"
34.69374,135.50218,Osaka-shi,Osaka,,JP,"('34.6670875', '135.5030161')"
28.68964,77.13126,Pitampura,NCT,North West Delhi,IN,"('28.700412', '77.1154')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1881745', '55.2989038')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7947808', '46.7738464')"
34.05612,-118.43063,"Westwood, Los Angeles",California,Los Angeles County,US,"('34.0602266', '-118.4430663')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6325008', '46.5415949')"
29.33389,48.07611,As Salimiyah,Muhafazat Hawalli,,KW,"('29.3482352', '48.087979')"
26.21861,50.54778,Jidd Hafs,Manama,,BH,"('26.2364802', '50.5367694')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0947491', '55.2141176')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2265295', '55.37274')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.24488', '55.3072853')"
22.71792,75.8333,Indore,Madhya Pradesh,Indore,IN,"('22.7705293', '75.9008895')"
25.78953,55.9432,Ras al-Khaimah,Ra's al Khaymah,,AE,"('25.8171167', '55.9683126')"
25.41694,51.40389,Umm Salal Muhammad,Baladiyat Umm Salal,,QA,"('25.4094112', '51.4216898')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('21.7493812', '39.1327422')"
45.18333,23.66667,Novaci-Straini,Gorj,,RO,"('45.306592', '23.6854586')"
37.5841,-122.36608,Burlingame,California,San Mateo County,US,"('37.5999039', '-122.3669254')"
27.70169,85.3206,Kathmandu,Central Region,Bagmati Zone,NP,"('27.7246606', '85.3644082')"
28.63576,77.22445,New Delhi,NCT,New Delhi,IN,"('28.6021332', '77.2414608')"
37.38283,-5.97317,Sevilla,Andalusia,Provincia de Sevilla,ES,"('37.3911094', '-5.9952853')"
10.87655,76.30932,Cherpulassery,Kerala,Palakkad district,IN,"('10.9770757', '76.2216733')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.244503', '55.33963')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2485419', '55.306971')"
21.42664,39.82563,Mecca,Makkah,,SA,"('21.4207016', '39.8482821')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.106144', '55.148303')"
25.72149,-80.26838,Coral Gables,Florida,Miami-Dade County,US,"('25.7511125', '-80.2577054')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.3941448', '55.4643163')"
4.1748,73.50888,Male,Maale,,MV,"('4.1779978', '73.5095486')"
44.24833,8.44402,Bergeggi,Liguria,Provincia di Savona,IT,"('44.25192', '8.449929')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.208273', '55.2606015')"
56.2428,12.86219,AEngelholm,Skane,Angelholms Kommun,SE,"('56.2523797', '12.8939182')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2904777', '55.4582726')"
22.69057,58.53337,Ibra',Ash Sharqiyah,,OM,"('23.045759', '58.516121')"
12.96226,80.19864,Madipakkam,Tamil Nadu,Kancheepuram,IN,"('12.943426', '80.209751')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7022297', '46.6919948')"
37.44529,25.32872,Mykonos,South Aegean,Nomos Kykladon,GR,"('37.4397805', '25.3273495')"
19.14547,42.12009,An Nimas,Mintaqat `Asir,,SA,"('19.1507085', '42.1080153')"
31.54972,74.34361,Lahore,Punjab,,PK,"('31.4699266', '74.4387607')"
38.69282,-9.35412,Parede,Lisbon,Cascais,PT,"('38.6973489', '-9.3669155')"
-10.91111,-37.07167,Aracaju,Sergipe,Aracaju,BR,"('-10.9432674', '-37.059823')"
27.41171,-82.56593,Whitfield,Florida,Manatee County,US,"('27.396795', '-82.563844')"
25.60222,85.11936,Patna,Bihar,Patna,IN,"('25.610375', '85.142953')"
51.50853,-0.12574,London,England,Greater London,GB,"('51.509491', '-0.1320325')"
6.45254,3.43584,Ikoyi,Lagos,,NG,"('6.4313053', '3.4279386')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0788908', '55.1674202')"
21.42664,39.82563,Mecca,Makkah,,SA,"('21.4623736', '39.8431246')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1987208', '55.2387087')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.272781', '55.313087')"
30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0289498', '31.4086082')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0985842', '55.3387815')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('21.458257', '39.1984409')"
45.53449,9.23401,Sesto San Giovanni,Lombardy,Citta metropolitana di Milano,IT,"('45.5506582', '9.2567925')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.285099', '55.318906')"
44.43225,26.10626,Bucharest,Bucuresti,Municipiul Bucuresti,RO,"('44.4319031', '26.101254')"
44.77833,20.47583,Vozdovac,Central Serbia,Belgrade,RS,"('44.7800397', '20.4808491')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2267762', '55.3871156')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.242804', '55.37298')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0693243', '55.1421699')"
10.87655,76.30932,Cherpulassery,Kerala,Palakkad district,IN,"('10.9735144', '76.2266569')"
51.81167,3.93472,Ouddorp,South Holland,Gemeente Goeree-Overflakkee,NL,"('51.8130429', '3.935909')"
9.44203,76.53604,Changanacheri,Kerala,Kottayam,IN,"('9.4432344', '76.5432028')"
31.21564,29.95527,Alexandria,Alexandria,,EG,"('31.2083097', '29.940784')"
29.33389,48.07611,As Salimiyah,Muhafazat Hawalli,,KW,"('29.341887', '48.065094')"
34.01418,75.31899,Pahalgam,Kashmir,Anantnag,IN,"('34.2676011', '75.1589452')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2367969', '55.308139')"
38.62456,-76.93914,Waldorf,Maryland,Charles County,US,"('38.6174944', '-76.9318718')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.766959', '46.5771765')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1527144', '55.2605338')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0764963', '55.1505531')"
34.69374,135.50218,Osaka-shi,Osaka,,JP,"('34.6978639', '135.499083')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0641396', '55.303298')"
-33.61169,-70.57577,Puente Alto,Santiago Metropolitan,Provincia de Cordillera,CL,"('-33.6429251', '-70.0652004')"
1.28967,103.85007,Singapore,,,SG,"('1.3012359', '103.9128743')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.3315684', '54.5355281')"
